pmc_index	pmcc_index	mc7	mc8	mc8o	mc9	mc10	mc11	mc12	pmcc_id	pmcc_uuid	pmcc_submission_time	pmcc_parent_table_name	pmcc_parent_index	pmcc_tags	pmcc_notes	pmcc_version	pmcc_duration	pmcc_submitted_by
1428.0	1681	"cereals"	"maize"		1	0	2.0	0				"rgrp2"	1428					
1430.0	1682	"cereals"	"maize"		1	0	1.25	0				"rgrp2"	1430					
1432.0	1683	"cereals"	"maize"		1	0	30.0	10				"rgrp2"	1432					
1433.0	1684	"cereals"	"maize"		1	0	20.0	10				"rgrp2"	1433					
1435.0	1685	"vegetables"	"spinach"		1	0	6.0	10				"rgrp2"	1435					
1436.0	1686	"legumes_oilseeds"	"beans"		1	0	5.0	10				"rgrp2"	1436					
1437.0	1687	"cereals"	"maize"		1	0	2.0	0				"rgrp2"	1437					
1438.0	1688	"cereals"	"maize"		1	0	1.0	0				"rgrp2"	1438					
1439.0	1689	"legumes_oilseeds"	"beans"		1	0	6.0	10				"rgrp2"	1439					
1440.0	1690	"legumes_oilseeds"	"beans"		1	0	3.0	0				"rgrp2"	1440					
1441.0	1691	"legumes_oilseeds"	"beans"		1	0	1.0	0				"rgrp2"	1441					
1442.0	1692	"cereals"	"maize"		1	0	3.0	0				"rgrp2"	1442					
1443.0	1693	"cereals"	"maize"		1	0	4.0	0				"rgrp2"	1443					
1444.0	1694	"legumes_oilseeds"	"beans"		1	0	1.5	1				"rgrp2"	1444					
1445.0	1695	"legumes_oilseeds"	"beans"		1	0	1.5	1				"rgrp2"	1445					
1446.0	1696	"cereals"	"maize"		1	0	5.0	1				"rgrp2"	1446					
1447.0	1697	"legumes_oilseeds"	"beans"		1	0	1.5	1				"rgrp2"	1447					
1448.0	1698	"cereals"	"maize"		1	0	2.0	1				"rgrp2"	1448					
1449.0	1699	"cash_other"	"coffee"		1	0	0.0	8				"rgrp2"	1449					
1450.0	1700	"cereals"	"maize"		1	0	5.0	1				"rgrp2"	1450					
1451.0	1701	"cereals"	"maize"		2	0	1.0	10				"rgrp2"	1451					
1451.0	1702	"cash_other"	"coffee"		4	0	0.0	10				"rgrp2"	1451					
1452.0	1703	"legumes_oilseeds"	"beans"		1	0	10.0	10				"rgrp2"	1452					
1453.0	1704	"cereals"	"maize"		1	0	30.0	10				"rgrp2"	1453					
1454.0	1705	"cereals"	"maize"		1	0	7.0	10				"rgrp2"	1454					
1455.0	1706	"legumes_oilseeds"	"beans"		1	0	10.0	10				"rgrp2"	1455					
1458.0	1707	"cereals"	"maize"		1	0	25.0	1				"rgrp2"	1458					
1462.0	1708	"legumes_oilseeds"	"beans"		1	0	15.0	10				"rgrp2"	1462					
1463.0	1709	"cereals"	"maize"		1	0	50.0	10				"rgrp2"	1463					
1464.0	1710	"cash_other"	"pyrethrum"		1	0	70.0	8				"rgrp2"	1464					
1467.0	1711	"legumes_oilseeds"	"beans"		1	0	9.0	8				"rgrp2"	1467					
1468.0	1712	"cereals"	"maize"		1	0	36.0	10				"rgrp2"	1468					
1469.0	1713	"cash_other"	"pyrethrum"		1	0	38.0	8				"rgrp2"	1469					
1470.0	1714	"cash_other"	"timber"		1	0	1.0	25				"rgrp2"	1470					
1473.0	1715	"cereals"	"maize"		1	0	15.0	10				"rgrp2"	1473					
1474.0	1716	"legumes_oilseeds"	"field_peas"		1	0	6.0	10				"rgrp2"	1474					
1476.0	1717	"cereals"	"maize"		3	0	10.0	10				"rgrp2"	1476					
1476.0	1718	"legumes_oilseeds"	"beans"		2	0	10.0	10				"rgrp2"	1476					
1477.0	1719	"legumes_oilseeds"	"beans"		1	0	8.0	10				"rgrp2"	1477					
1478.0	1720	"cereals"	"maize"		1	0	4.0	0				"rgrp2"	1478					
1480.0	1721	"cereals"	"maize"		1	0	2.0	0				"rgrp2"	1480					
1482.0	1722	"cereals"	"maize"		1	0	3.0	0				"rgrp2"	1482					
1483.0	1723	"roots_tubers"	"irish_potatoes"		1	0	2.0	0				"rgrp2"	1483					
1484.0	1724	"cereals"	"maize"		1	0	2.0	0				"rgrp2"	1484					
1485.0	1725	"roots_tubers"	"irish_potatoes"		1	0	5.0	0				"rgrp2"	1485					
1486.0	1726	"legumes_oilseeds"	"beans"		1	0	80.0	8				"rgrp2"	1486					
1487.0	1727	"cereals"	"maize"		1	0	2.0	0				"rgrp2"	1487					
1488.0	1728	"cereals"	"maize"		1	0	40.0	8				"rgrp2"	1488					
1490.0	1729	"cereals"	"maize"		1	0	3.0	1				"rgrp2"	1490					
1491.0	1730	"cash_other"	"pyrethrum"		1	0	7.0	10				"rgrp2"	1491					
1493.0	1731	"legumes_oilseeds"	"beans"		1	0	1.0	1				"rgrp2"	1493					
1494.0	1732	"cash_other"	"other"	"Flowers"	1	0	30.0	11				"rgrp2"	1494					
1495.0	1733	"cereals"	"maize"		1	0	8.0	1				"rgrp2"	1495					
1496.0	1734	"legumes_oilseeds"	"beans"		1	0	4.0	1				"rgrp2"	1496					
1497.0	1735	"cash_other"	"pyrethrum"		1	0	500.0	8				"rgrp2"	1497					
1498.0	1736	"cereals"	"maize"		1	0	7.0	1				"rgrp2"	1498					
1499.0	1737	"legumes_oilseeds"	"beans"		1	0	2.0	1				"rgrp2"	1499					
1500.0	1738	"cash_other"	"pyrethrum"		1	0	100.0	8				"rgrp2"	1500					
1501.0	1739	"cereals"	"maize"		1	0	1.0	1				"rgrp2"	1501					
1502.0	1740	"legumes_oilseeds"	"beans"		1	0	1.0	3				"rgrp2"	1502					
1503.0	1741	"legumes_oilseeds"	"beans"		1	0	4.5	10				"rgrp2"	1503					
1504.0	1742	"roots_tubers"	"irish_potatoes"		1	0	7.0	1				"rgrp2"	1504					
1505.0	1743	"cereals"	"maize"		1	0	4.0	1				"rgrp2"	1505					
1506.0	1744	"cash_other"	"coffee"		1	0	1.0	1				"rgrp2"	1506					
1507.0	1745	"legumes_oilseeds"	"beans"		1	0	2.0	1				"rgrp2"	1507					
1508.0	1746	"legumes_oilseeds"	"beans"		1	0	1.5	1				"rgrp2"	1508					
1509.0	1747	"cash_other"	"pyrethrum"		1	0	4.0	3				"rgrp2"	1509					
1510.0	1748	"cash_other"	"pyrethrum"		1	0	3.0	3				"rgrp2"	1510					
1511.0	1749	"cereals"	"maize"		1	0	6.0	0				"rgrp2"	1511					
1512.0	1750	"cereals"	"maize"		1	1	3.0	0				"rgrp2"	1512					
1513.0	1751	"cash_other"	"pyrethrum"		1	0	1.0	3				"rgrp2"	1513					
1514.0	1752	"legumes_oilseeds"	"beans"		1	0	8.0	10				"rgrp2"	1514					
1515.0	1753	"legumes_oilseeds"	"beans"		1	0	5.0	10				"rgrp2"	1515					
1516.0	1754	"cereals"	"maize"		1	0	2.0	0				"rgrp2"	1516					
1517.0	1755	"cereals"	"maize"		1	0	5.0	0				"rgrp2"	1517					
1518.0	1756	"cereals"	"maize"		1	0	6.0	10				"rgrp2"	1518					
1519.0	1757	"cash_other"	"pyrethrum"		1	0	1.0	3				"rgrp2"	1519					
1520.0	1758	"cereals"	"maize"		1	0	4.0	0				"rgrp2"	1520					
1521.0	1759	"legumes_oilseeds"	"beans"		1	0	8.0	10				"rgrp2"	1521					
1522.0	1760	"legumes_oilseeds"	"beans"		1	0	2.0	0				"rgrp2"	1522					
1523.0	1761	"cereals"	"maize"		1	0	6.0	0				"rgrp2"	1523					
1524.0	1762	"cereals"	"maize"		1	0	8.0	10				"rgrp2"	1524					
1525.0	1763	"legumes_oilseeds"	"beans"		1	0	10.0	10				"rgrp2"	1525					
1526.0	1764	"cereals"	"maize"		1	0	4.0	10				"rgrp2"	1526					
1527.0	1765	"legumes_oilseeds"	"beans"		1	0	8.0	10				"rgrp2"	1527					
1528.0	1766	"cash_other"	"coffee"		1	0	0.0	12				"rgrp2"	1528					
1529.0	1767	"legumes_oilseeds"	"beans"		1	0	2.0	10				"rgrp2"	1529					
1530.0	1768	"cereals"	"maize"		1	0	8.0	0				"rgrp2"	1530					
1531.0	1769	"legumes_oilseeds"	"beans"		1	0	10.0	10				"rgrp2"	1531					
1532.0	1770	"cereals"	"maize"		1	0	6.0	10				"rgrp2"	1532					
1533.0	1771	"legumes_oilseeds"	"beans"		1	0	2.0	10				"rgrp2"	1533					
1536.0	1772	"cereals"	"wheat"		1	0	2.0	10				"rgrp2"	1536					
1537.0	1773	"cereals"	"maize"		1	0	5.0	10				"rgrp2"	1537					
1538.0	1774	"roots_tubers"	"irish_potatoes"		1	0	60.0	10				"rgrp2"	1538					
1539.0	1775	"legumes_oilseeds"	"field_peas"		1	0	7.0	10				"rgrp2"	1539					
1542.0	1776	"legumes_oilseeds"	"beans"		1	0	2.0	1				"rgrp2"	1542					
1543.0	1777	"cereals"	"maize"		1	0	8.0	1				"rgrp2"	1543					
1544.0	1778	"roots_tubers"	"irish_potatoes"		1	0	120.0	1				"rgrp2"	1544					
1545.0	1779	"legumes_oilseeds"	"beans"		1	0	1.5	1				"rgrp2"	1545					
1547.0	1780	"cash_other"	"coffee"		1	0	200.0	8				"rgrp2"	1547					
1548.0	1781	"cereals"	"wheat"		1	0	1.0	1				"rgrp2"	1548					
1549.0	1782	"cereals"	"maize"		1	0	6.0	1				"rgrp2"	1549					
1550.0	1783	"legumes_oilseeds"	"field_peas"		1	0	1.0	0				"rgrp2"	1550					
1551.0	1784	"cereals"	"maize"		1	0	8.0	1				"rgrp2"	1551					
1553.0	1785	"legumes_oilseeds"	"beans"		1	0	10.0	10				"rgrp2"	1553					
1554.0	1786	"cereals"	"maize"		1	0	20.0	10				"rgrp2"	1554					
1555.0	1787	"legumes_oilseeds"	"beans"		1	0	50.0	10				"rgrp2"	1555					
1556.0	1788	"cereals"	"maize"		3	0	7.0	10				"rgrp2"	1556					
1556.0	1789	"legumes_oilseeds"	"beans"		3	0	12.0	10				"rgrp2"	1556					
1557.0	1790	"cereals"	"maize"		1	0	12.0	10				"rgrp2"	1557					
1558.0	1791	"cereals"	"maize"		1	0	80.0	10				"rgrp2"	1558					
1559.0	1792	"cash_other"	"coffee"		1	0	42.0	10				"rgrp2"	1559					
1560.0	1793	"roots_tubers"	"irish_potatoes"		1	0	47.0	0				"rgrp2"	1560					
1561.0	1794	"cereals"	"maize"		1	0	3.5	0				"rgrp2"	1561					
1562.0	1795	"cereals"	"maize"		1	0	3.0	0				"rgrp2"	1562					
1563.0	1796	"legumes_oilseeds"	"beans"		2	0	2.0	1				"rgrp2"	1563					
1564.0	1797	"cereals"	"maize"		1	0	10.0	1				"rgrp2"	1564					
1565.0	1798	"legumes_oilseeds"	"beans"		1	0	4.0	1				"rgrp2"	1565					
1566.0	1799	"cereals"	"maize"		1	0	3.0	1				"rgrp2"	1566					
1567.0	1800	"cereals"	"maize"		1	0	4.0	1				"rgrp2"	1567					
1568.0	1801	"cereals"	"maize"		1	0	2.0	1				"rgrp2"	1568					
1569.0	1802	"legumes_oilseeds"	"beans"		1	0	4.0	1				"rgrp2"	1569					
1570.0	1803	"cereals"	"maize"		1	0	4.0	1				"rgrp2"	1570					
1571.0	1804	"legumes_oilseeds"	"beans"		1	0	2.0	1				"rgrp2"	1571					
1572.0	1805	"cereals"	"maize"		1	0	1.0	1				"rgrp2"	1572					
1573.0	1806	"legumes_oilseeds"	"beans"		1	0	2.0	1				"rgrp2"	1573					
1575.0	1807	"legumes_oilseeds"	"beans"		1	0	4.0	1				"rgrp2"	1575					
1576.0	1808	"legumes_oilseeds"	"beans"		1	0	1.0	1				"rgrp2"	1576					
1577.0	1809	"legumes_oilseeds"	"beans"		1	0	4.0	1				"rgrp2"	1577					
1578.0	1810	"legumes_oilseeds"	"beans"		1	0	3.0	10				"rgrp2"	1578					
1579.0	1811	"legumes_oilseeds"	"beans"		1	0	4.0	10				"rgrp2"	1579					
1581.0	1812	"cereals"	"maize"		1	0	5.0	1				"rgrp2"	1581					
1582.0	1813	"legumes_oilseeds"	"beans"		1	0	1.0	1				"rgrp2"	1582					
1583.0	1814	"legumes_oilseeds"	"beans"		1	0	2.0	10				"rgrp2"	1583					
1584.0	1815	"cereals"	"maize"		1	0	4.0	1				"rgrp2"	1584					
1585.0	1816	"legumes_oilseeds"	"beans"		1	0	4.0	10				"rgrp2"	1585					
1586.0	1817	"legumes_oilseeds"	"beans"		1	0	2.0	10				"rgrp2"	1586					
1587.0	1818	"cereals"	"maize"		1	0	8.0	1				"rgrp2"	1587					
1588.0	1819	"legumes_oilseeds"	"beans"		1	0	2.0	1				"rgrp2"	1588					
1589.0	1820	"cereals"	"maize"		1	0	5.0	1				"rgrp2"	1589					
1590.0	1821	"cash_other"	"coffee"		1	0	1.5	0				"rgrp2"	1590					
1591.0	1822	"legumes_oilseeds"	"beans"		1	0	3.0	10				"rgrp2"	1591					
1592.0	1823	"legumes_oilseeds"	"beans"		1	0	3.0	1				"rgrp2"	1592					
1593.0	1824	"legumes_oilseeds"	"beans"		1	0	2.0	1				"rgrp2"	1593					
1594.0	1825	"legumes_oilseeds"	"beans"		1	0	2.0	1				"rgrp2"	1594					
1595.0	1826	"legumes_oilseeds"	"beans"		1	0	4.0	1				"rgrp2"	1595					
1596.0	1827	"cereals"	"maize"		1	0	8.0	1				"rgrp2"	1596					
1597.0	1828	"cereals"	"maize"		1	0	16.0	1				"rgrp2"	1597					
1598.0	1829	"cereals"	"maize"		1	0	12.0	1				"rgrp2"	1598					
1599.0	1830	"cereals"	"maize"		3	0	20.0	0				"rgrp2"	1599					
1599.0	1831	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	0				"rgrp2"	1599					
1600.0	1832	"cereals"	"maize"		1	0	8.0	1				"rgrp2"	1600					
1600.0	1833	"legumes_oilseeds"	"beans"		3	1	1.0	1				"rgrp2"	1600					
1601.0	1834	"cereals"	"maize"		1	0	2.0	1				"rgrp2"	1601					
1602.0	1835	"cereals"	"maize"		1	0	6.0	8				"rgrp2"	1602					
1602.0	1836	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	10				"rgrp2"	1602					
1603.0	1837	"cereals"	"maize"		3	0	20.0	1				"rgrp2"	1603					
1603.0	1838	"legumes_oilseeds"	"pigeon_pea"		3	0	15.0	2				"rgrp2"	1603					
1604.0	1839	"cereals"	"maize"		3	0	20.0	1				"rgrp2"	1604					
1604.0	1840	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	2				"rgrp2"	1604					
1605.0	1841	"cereals"	"maize"		3	0	25.0	1				"rgrp2"	1605					
1605.0	1842	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	0				"rgrp2"	1605					
1605.0	1843	"legumes_oilseeds"	"sunflower"		4	0	22.0	2				"rgrp2"	1605					
1607.0	1844	"cereals"	"maize"		3	0	6.0	1				"rgrp2"	1607					
1607.0	1845	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	10				"rgrp2"	1607					
1607.0	1846	"legumes_oilseeds"	"sunflower"		4	1	4.0	2				"rgrp2"	1607					
1608.0	1847	"cereals"	"maize"		3	0	3.0	1				"rgrp2"	1608					
1608.0	1848	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	10				"rgrp2"	1608					
1608.0	1849	"legumes_oilseeds"	"sunflower"		4	1	3.0	2				"rgrp2"	1608					
1609.0	1850	"cereals"	"maize"		4	0	8.0	1				"rgrp2"	1609					
1609.0	1851	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	2				"rgrp2"	1609					
1609.0	1852	"cereals"	"sorghum"		4	0	2.0	2				"rgrp2"	1609					
1609.0	1853	"legumes_oilseeds"	"sunflower"		5	1	2.0	2				"rgrp2"	1609					
1610.0	1854	"cereals"	"maize"		3	0	6.0	1				"rgrp2"	1610					
1610.0	1855	"legumes_oilseeds"	"pigeon_pea"		3	0	1.0	2				"rgrp2"	1610					
1611.0	1856	"cereals"	"maize"		2	0	30.0	1				"rgrp2"	1611					
1611.0	1857	"legumes_oilseeds"	"pigeon_pea"		4	0	5.0	10				"rgrp2"	1611					
1612.0	1858	"cereals"	"maize"		3	0	16.0	1				"rgrp2"	1612					
1612.0	1859	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	0				"rgrp2"	1612					
1612.0	1860	"legumes_oilseeds"	"sunflower"		4	1	4.0	2				"rgrp2"	1612					
1613.0	1861	"legumes_oilseeds"	"chick_peas"		1	0	9.0	1				"rgrp2"	1613					
1615.0	1862	"legumes_oilseeds"	"sunflower"		1	1	10.0	2				"rgrp2"	1615					
1616.0	1863	"cereals"	"maize"		2	0	10.0	1				"rgrp2"	1616					
1616.0	1864	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	0				"rgrp2"	1616					
1617.0	1865	"cereals"	"maize"		2	0	12.0	1				"rgrp2"	1617					
1617.0	1866	"legumes_oilseeds"	"pigeon_pea"		4	0	1.5	0				"rgrp2"	1617					
1618.0	1867	"cereals"	"maize"		2	0	60.0	10				"rgrp2"	1618					
1618.0	1868	"legumes_oilseeds"	"beans"		4	1	5.0	10				"rgrp2"	1618					
1619.0	1869	"cereals"	"maize"		2	0	10.0	0				"rgrp2"	1619					
1619.0	1870	"legumes_oilseeds"	"beans"		5	1	1.0	0				"rgrp2"	1619					
1619.0	1871	"legumes_oilseeds"	"pigeon_pea"		4	0	3.0	10				"rgrp2"	1619					
1620.0	1872	"cereals"	"maize"		1	0	2.0	0				"rgrp2"	1620					
1621.0	1873	"cereals"	"maize"		3	0	2.0	0				"rgrp2"	1621					
1621.0	1874	"legumes_oilseeds"	"beans"		3	1	2.0	10				"rgrp2"	1621					
1623.0	1875	"cereals"	"maize"		3	1	20.0	0				"rgrp2"	1623					
1623.0	1876	"legumes_oilseeds"	"pigeon_pea"		3	0	1.0	0				"rgrp2"	1623					
1624.0	1877	"cereals"	"maize"		1	0	4.0	0				"rgrp2"	1624					
1625.0	1878	"cereals"	"maize"		2	0	12.0	0				"rgrp2"	1625					
1625.0	1879	"legumes_oilseeds"	"beans"		4	1	5.0	10				"rgrp2"	1625					
1625.0	1880	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	10				"rgrp2"	1625					
1626.0	1881	"cereals"	"maize"		2	0	22.0	0				"rgrp2"	1626					
1626.0	1882	"legumes_oilseeds"	"beans"		4	1	11.0	10				"rgrp2"	1626					
1628.0	1883	"cereals"	"maize"		2	0	6.0	0				"rgrp2"	1628					
1628.0	1884	"legumes_oilseeds"	"beans"		3	1	5.0	10				"rgrp2"	1628					
1628.0	1885	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	10				"rgrp2"	1628					
1629.0	1886	"cereals"	"maize"		3	0	10.0	0				"rgrp2"	1629					
1629.0	1887	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	10				"rgrp2"	1629					
1630.0	1888	"cereals"	"maize"		3	0	18.0	1				"rgrp2"	1630					
1630.0	1889	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	2				"rgrp2"	1630					
1631.0	1890	"cereals"	"maize"		3	0	28.0	1				"rgrp2"	1631					
1631.0	1891	"legumes_oilseeds"	"pigeon_pea"		3	0	4.0	2				"rgrp2"	1631					
1632.0	1892	"cereals"	"maize"		3	0	12.0	1				"rgrp2"	1632					
1632.0	1893	"legumes_oilseeds"	"pigeon_pea"		3	0	7.0	2				"rgrp2"	1632					
1635.0	1894	"cereals"	"maize"		3	0	60.0	1				"rgrp2"	1635					
1635.0	1895	"legumes_oilseeds"	"pigeon_pea"		4	0	3.0	10				"rgrp2"	1635					
1637.0	1896	"vegetables"	"spinach"		3	1	15.0	3				"rgrp2"	1637					
1637.0	1897	"vegetables"	"veg_other"		3	1	14.0	3				"rgrp2"	1637					
1638.0	1898	"cereals"	"maize"		3	0	2.0	0				"rgrp2"	1638					
1638.0	1899	"legumes_oilseeds"	"pigeon_pea"		3	1	1.0	4				"rgrp2"	1638					
1639.0	1900	"cereals"	"maize"		3	0	18.0	1				"rgrp2"	1639					
1639.0	1901	"legumes_oilseeds"	"pigeon_pea"		3	0	4.0	0				"rgrp2"	1639					
1639.0	1902	"legumes_oilseeds"	"sunflower"		4	1	2.0	3				"rgrp2"	1639					
1640.0	1903	"cereals"	"maize"		3	0	30.0	1				"rgrp2"	1640					
1640.0	1904	"legumes_oilseeds"	"beans"		4	1	1.5	1				"rgrp2"	1640					
1640.0	1905	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	0				"rgrp2"	1640					
1640.0	1906	"legumes_oilseeds"	"sunflower"		3	0	2.0	3				"rgrp2"	1640					
1641.0	1907	"cereals"	"maize"		3	0	18.0	1				"rgrp2"	1641					
1641.0	1908	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	10				"rgrp2"	1641					
1641.0	1909	"legumes_oilseeds"	"sunflower"		4	1	2.0	2				"rgrp2"	1641					
1642.0	1910	"cereals"	"maize"		3	0	6.0	1				"rgrp2"	1642					
1642.0	1911	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	10				"rgrp2"	1642					
1642.0	1912	"legumes_oilseeds"	"sunflower"		4	1	1.0	2				"rgrp2"	1642					
1644.0	1913	"cereals"	"maize"		3	0	60.0	1				"rgrp2"	1644					
1644.0	1914	"cereals"	"sorghum"		5	0	2.0	1				"rgrp2"	1644					
1644.0	1915	"legumes_oilseeds"	"pigeon_pea"		3	0	7.0	0				"rgrp2"	1644					
1644.0	1916	"legumes_oilseeds"	"sunflower"		4	0	2.5	3				"rgrp2"	1644					
1645.0	1917	"cereals"	"maize"		3	0	46.0	1				"rgrp2"	1645					
1645.0	1918	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	0				"rgrp2"	1645					
1645.0	1919	"legumes_oilseeds"	"beans"		5	1	1.0	1				"rgrp2"	1645					
1646.0	1920	"cereals"	"maize"		3	0	15.0	1				"rgrp2"	1646					
1646.0	1921	"legumes_oilseeds"	"pigeon_pea"		3	0	2.5	0				"rgrp2"	1646					
1647.0	1922	"cereals"	"maize"		3	0	8.0	1				"rgrp2"	1647					
1647.0	1923	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	10				"rgrp2"	1647					
1647.0	1924	"legumes_oilseeds"	"sunflower"		4	1	4.0	10				"rgrp2"	1647					
1648.0	1925	"cereals"	"maize"		3	0	35.0	1				"rgrp2"	1648					
1648.0	1926	"cereals"	"sorghum"		5	0	2.0	1				"rgrp2"	1648					
1648.0	1927	"legumes_oilseeds"	"pigeon_pea"		3	0	1.0	0				"rgrp2"	1648					
1648.0	1928	"legumes_oilseeds"	"beans"		4	1	1.0	1				"rgrp2"	1648					
1649.0	1929	"cereals"	"maize"		3	0	20.0	1				"rgrp2"	1649					
1649.0	1930	"cereals"	"sorghum"		5	0	3.0	10				"rgrp2"	1649					
1649.0	1931	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	10				"rgrp2"	1649					
1649.0	1932	"legumes_oilseeds"	"sunflower"		4	1	3.0	3				"rgrp2"	1649					
1650.0	1933	"cereals"	"maize"		3	0	6.0	1				"rgrp2"	1650					
1650.0	1934	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	10				"rgrp2"	1650					
1651.0	1935	"cereals"	"maize"		1	0	8.0	1				"rgrp2"	1651					
1652.0	1936	"cereals"	"maize"		1	0	15.0	1				"rgrp2"	1652					
1652.0	1937	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	10				"rgrp2"	1652					
1653.0	1938	"cereals"	"maize"		1	0	5.0	1				"rgrp2"	1653					
1653.0	1939	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	1				"rgrp2"	1653					
1657.0	1940	"cereals"	"maize"		1	0	18.0	1				"rgrp2"	1657					
1658.0	1941	"cereals"	"maize"		3	0	20.0	1				"rgrp2"	1658					
1658.0	1942	"legumes_oilseeds"	"pigeon_pea"		3	0	6.0	1				"rgrp2"	1658					
1659.0	1943	"cereals"	"maize"		3	0	12.0	1				"rgrp2"	1659					
1659.0	1944	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	1				"rgrp2"	1659					
1660.0	1945	"cereals"	"maize"		1	0	48.0	10				"rgrp2"	1660					
1661.0	1946	"cereals"	"maize"		2	0	18.0	10				"rgrp2"	1661					
1661.0	1947	"vegetables"	"fiwi"		4	0	2.0	10				"rgrp2"	1661					
1662.0	1948	"cereals"	"maize"		2	1	42.0	10				"rgrp2"	1662					
1662.0	1949	"vegetables"	"fiwi"		4	0	1.0	10				"rgrp2"	1662					
1664.0	1950	"cereals"	"maize"		2	0	98.0	10				"rgrp2"	1664					
1664.0	1951	"legumes_oilseeds"	"beans"		4	1	2.0	10				"rgrp2"	1664					
1665.0	1952	"cereals"	"maize"		2	1	24.0	10				"rgrp2"	1665					
1665.0	1953	"legumes_oilseeds"	"beans"		4	1	0.0	10				"rgrp2"	1665					
1666.0	1954	"cereals"	"maize"		2	0	8.0	1				"rgrp2"	1666					
1666.0	1955	"vegetables"	"fiwi"		4	0	1.0	1				"rgrp2"	1666					
1667.0	1956	"cereals"	"maize"		2	0	6.0	1				"rgrp2"	1667					
1667.0	1957	"vegetables"	"fiwi"		4	0	3.0	10				"rgrp2"	1667					
1668.0	1958	"cereals"	"maize"		2	0	6.0	1				"rgrp2"	1668					
1668.0	1959	"vegetables"	"fiwi"		4	0	2.0	10				"rgrp2"	1668					
1669.0	1960	"cereals"	"maize"		2	0	1.0	1				"rgrp2"	1669					
1669.0	1961	"legumes_oilseeds"	"legume_other"		4	0	1.0	10				"rgrp2"	1669					
1670.0	1962	"cereals"	"maize"		3	0	4.0	1				"rgrp2"	1670					
1670.0	1963	"legumes_oilseeds"	"beans"		4	0	0.0	1				"rgrp2"	1670					
1670.0	1964	"legumes_oilseeds"	"legume_other"		4	0	3.0	10				"rgrp2"	1670					
1671.0	1965	"cereals"	"maize"		2	0	5.0	1				"rgrp2"	1671					
1671.0	1966	"legumes_oilseeds"	"legume_other"		4	0	2.0	10				"rgrp2"	1671					
1674.0	1967	"cereals"	"maize"		1	0	2.0	0				"rgrp2"	1674					
1675.0	1968	"cereals"	"maize"		1	0	6.0	0				"rgrp2"	1675					
1676.0	1969	"cereals"	"maize"		1	0	4.0	0				"rgrp2"	1676					
1677.0	1970	"cereals"	"maize"		1	0	8.0	1				"rgrp2"	1677					
1677.0	1971	"legumes_oilseeds"	"legume_other"		2	0	5.0	1				"rgrp2"	1677					
1678.0	1972	"cereals"	"maize"		1	0	3.0	1				"rgrp2"	1678					
1678.0	1973	"legumes_oilseeds"	"legume_other"		2	0	10.0	1				"rgrp2"	1678					
1679.0	1974	"cereals"	"maize"		1	0	6.0	1				"rgrp2"	1679					
1679.0	1975	"legumes_oilseeds"	"legume_other"		2	0	3.0	1				"rgrp2"	1679					
1681.0	1976	"cereals"	"maize"		2	0	45.0	0				"rgrp2"	1681					
1681.0	1977	"legumes_oilseeds"	"beans"		3	1	540.0	8				"rgrp2"	1681					
1681.0	1978	"legumes_oilseeds"	"legume_other"		4	0	3.0	1				"rgrp2"	1681					
1682.0	1979	"cereals"	"maize"		2	0	45.0	0				"rgrp2"	1682					
1682.0	1980	"legumes_oilseeds"	"beans"		3	1	4.0	1				"rgrp2"	1682					
1682.0	1981	"legumes_oilseeds"	"legume_other"		4	0	3.0	0				"rgrp2"	1682					
1684.0	1982	"cereals"	"maize"		2	0	50.0	0				"rgrp2"	1684					
1684.0	1983	"legumes_oilseeds"	"legume_other"		4	0	20.0	0				"rgrp2"	1684					
1685.0	1984	"cereals"	"maize"		2	0	26.0	0				"rgrp2"	1685					
1685.0	1985	"legumes_oilseeds"	"beans"		3	1	360.0	8				"rgrp2"	1685					
1687.0	1986	"cereals"	"maize"		1	0	20.0	0				"rgrp2"	1687					
1688.0	1987	"cereals"	"maize"		3	0	20.0	0				"rgrp2"	1688					
1688.0	1988	"legumes_oilseeds"	"beans"		3	0	4.0	0				"rgrp2"	1688					
